"filename", "language", "Lua", "Markdown", "JSON", "YAML", "XML", "pip requirements", "Shell Script", "Rust", "JSON with Comments", "TypeScript", "comment", "blank", "total"
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\docs\getting-started\writing-tests.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 45
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\docs\index.md", "Markdown", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\docs\requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\mkdocs.yml", "YAML", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\.travis.yml", "YAML", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 6, 31
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\CHANGELOG.md", "Markdown", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\FEATURES.md", "Markdown", 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 219
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\LICENSE.md", "Markdown", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\README.md", "Markdown", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 67
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\init.lua", "Lua", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\ConnectionState.lua", "Lua", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\CreatorType.lua", "Lua", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\DataStoreRequestType.lua", "Lua", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\EasingDirection.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\EasingStyle.lua", "Lua", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\FillDirection.lua", "Lua", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\Font.lua", "Lua", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\HorizontalAlignment.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\HttpContentType.lua", "Lua", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\InfoType.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\KeyCode.lua", "Lua", 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 258
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\MouseBehavior.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\Platform.lua", "Lua", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\PlaybackState.lua", "Lua", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\ScaleType.lua", "Lua", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\ScrollBarInset.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\ScrollingDirection.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\SizeConstraint.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\SortOrder.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\TextTruncate.lua", "Lua", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\TextXAlignment.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\TextYAlignment.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\ThumbnailSize.lua", "Lua", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\ThumbnailType.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\UserInputType.lua", "Lua", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\VerticalAlignment.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\VerticalScrollBarPosition.lua", "Lua", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\VirtualInputMode.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\ZIndexBehavior.lua", "Lua", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Enum\init.lua", "Lua", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 42
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Habitat.lua", "Lua", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33, 133
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Instance.lua", "Lua", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\InstanceProperty.lua", "Lua", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 65
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Instance_spec.lua", "Lua", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Signal.lua", "Lua", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27, 99
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\Signal_spec.lua", "Lua", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27, 97
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\TaskScheduler.lua", "Lua", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\assign.lua", "Lua", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 17
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\baste.lua", "Lua", 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 80, 332
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\createEnum.lua", "Lua", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 59
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\createEnumGroup.lua", "Lua", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 34
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\createEnumGroup_spec.lua", "Lua", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 43
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\createEnum_spec.lua", "Lua", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 55
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\createEnvironment.lua", "Lua", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 56
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\createSettings.lua", "Lua", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 69
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\createSettings_spec.lua", "Lua", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 92
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\fs.lua", "Lua", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 33
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\fs_spec.lua", "Lua", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\init.lua", "Lua", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\settings\RenderSettings.lua", "Lua", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 56
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\settings\RenderSettings_spec.lua", "Lua", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\tick.lua", "Lua", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\tick_spec.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\typeof.lua", "Lua", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\typeof_spec.lua", "Lua", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\warn.lua", "Lua", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\functions\warn_spec.lua", "Lua", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 47
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\init.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\init_spec.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\AnalyticsService.lua", "Lua", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\AnalyticsService_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BaseInstance.lua", "Lua", 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 104, 395
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BaseInstance_spec.lua", "Lua", 548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 172, 722
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BindableEvent.lua", "Lua", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BindableEvent_spec.lua", "Lua", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BoolValue.lua", "Lua", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\BoolValue_spec.lua", "Lua", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Camera.lua", "Lua", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Camera_spec.lua", "Lua", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Configuration.lua", "Lua", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Configuration_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ContentProvider.lua", "Lua", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ContentProvider_spec.lua", "Lua", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ContextActionService.lua", "Lua", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 24
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ContextActionService_spec.lua", "Lua", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 19
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\CoreGui.lua", "Lua", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\CoreGui_spec.lua", "Lua", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\CorePackages.lua", "Lua", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\CorePackages_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Folder.lua", "Lua", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Folder_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Frame.lua", "Lua", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Frame_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Game.lua", "Lua", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 123
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Game_spec.lua", "Lua", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 42
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiButton.lua", "Lua", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiButton_spec.lua", "Lua", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiObject.lua", "Lua", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 158
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiObject_spec.lua", "Lua", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 136
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiService.lua", "Lua", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 40
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\GuiService_spec.lua", "Lua", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 48
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\HttpRbxApiService.lua", "Lua", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\HttpRbxApiService_spec.lua", "Lua", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\HttpService.lua", "Lua", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 40
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\HttpService_spec.lua", "Lua", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 59
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Humanoid.lua", "Lua", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 56
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\Humanoid_spec.lua", "Lua", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 53
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ImageButton.lua", "Lua", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ImageButton_spec.lua", "Lua", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\Users\alwin\Documents\RBX_PROJECTS\ABM\Packages\_Index\evaera_promise@4.0.0\promise\modules\testez\modules\lemur\lib\instances\ImageLabel.lua", "Lua", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
